CustomerKey,CustomerID,CustomerName,Segment,Country,EffectiveDate,ExpiryDate,IsCurrent
20018,CUST014527,Atlas Financial PLC,Education,Mexico,2/20/2019,12/31/9999,TRUE
20019,CUST014528,Sterling Foods Holdings,SMB,Argentina,2/7/2020,10/11/2020,FALSE
20020,CUST014528,Sterling Foods Holdings,Education,Argentina,10/12/2020,12/31/9999,TRUE
20021,CUST014529,Cascade Consulting Inc,Government,India,2/19/2018,12/12/2019,FALSE
20022,CUST014529,Cascade Consulting Inc,Government,India,12/13/2019,12/31/9999,TRUE
20023,CUST014530,Sarah Schmidt,Consumer,Canada,3/4/2020,12/31/9999,TRUE
20024,CUST014531,Global Systems Corp,Mid-Market,Netherlands,6/12/2018,1/6/2019,FALSE
20025,CUST014531,Global Systems Corp,Enterprise,Netherlands,1/7/2019,12/31/9999,TRUE
20026,CUST014532,William Nguyen,Consumer,Mexico,6/25/2018,12/31/9999,TRUE
20027,CUST014533,Cascade Consulting LLC,Government,Japan,5/21/2020,6/10/2022,FALSE
20028,CUST014533,Cascade Consulting LLC,Government,Japan,6/11/2022,12/31/9999,TRUE
20029,CUST014534,Northern Health Ltd,Education,France,7/19/2020,12/31/9999,TRUE
20030,CUST014535,Redwood Manufacturing Inc,Education,Japan,10/10/2021,12/31/9999,TRUE
20031,CUST014536,Northern Foods Holdings,SMB,Spain,7/28/2020,12/31/9999,TRUE
20032,CUST014537,Priya Andersen,Consumer,United Kingdom,6/13/2022,12/31/9999,TRUE
20033,CUST014538,Jessica Smith,Consumer,Chile,3/7/2022,12/31/9999,TRUE
20034,CUST014539,Quantum Retail Group,Enterprise,Singapore,6/23/2018,12/31/9999,TRUE
20035,CUST014540,Cascade Financial Co,Startup,Singapore,8/13/2019,6/13/2021,FALSE
20036,CUST014540,Cascade Financial Co,Startup,Singapore,6/14/2021,12/31/9999,TRUE
20037,CUST014541,Cascade Dynamics Co,Enterprise,France,2/11/2018,8/22/2018,FALSE
20038,CUST014541,Cascade Dynamics Co,Mid-Market,India,8/23/2018,12/31/9999,TRUE
20039,CUST014542,Onyx Energy Group,Government,Japan,6/25/2020,12/31/9999,TRUE
20040,CUST014543,Horizon Foods Inc,Mid-Market,France,4/26/2019,12/31/9999,TRUE
20041,CUST014544,Vertex Media Co,Government,Brazil,5/20/2022,2/13/2024,FALSE
20042,CUST014544,Vertex Media Co,Government,Netherlands,2/14/2024,12/31/9999,TRUE
20043,CUST014545,Northern Foods Corp,Enterprise,Japan,12/15/2022,12/31/9999,TRUE
20044,CUST014546,Sterling Manufacturing Co,Education,Argentina,6/7/2022,12/31/9999,TRUE
20045,CUST014547,Apex Dynamics Corp,Mid-Market,Australia,6/18/2022,12/31/9999,TRUE
20046,CUST014548,Thomas Sato,Consumer,Australia,8/26/2020,12/31/9999,TRUE
20047,CUST014549,Prime Logistics Inc,Mid-Market,China,12/14/2021,11/17/2023,FALSE
20048,CUST014549,Prime Logistics Inc,Mid-Market,China,11/18/2023,7/12/2025,FALSE
20049,CUST014549,Prime Logistics Inc,Mid-Market,Argentina,7/13/2025,12/31/9999,TRUE
20050,CUST014550,Pacific Consulting Inc,Education,China,4/8/2018,12/31/9999,TRUE
20051,CUST014551,Prime Robotics Co,Education,Mexico,12/21/2019,12/31/9999,TRUE
20052,CUST014552,Summit Solutions Holdings,Education,Mexico,3/13/2020,2/26/2022,FALSE
20053,CUST014552,Summit Solutions Holdings,Mid-Market,Mexico,2/27/2022,10/17/2023,FALSE
20054,CUST014552,Summit Solutions Holdings,Mid-Market,Mexico,10/18/2023,12/31/9999,TRUE
20055,CUST014553,Pacific Health Inc,Education,China,2/23/2019,12/31/9999,TRUE
20056,CUST014554,William Jones,Consumer,Italy,3/16/2020,12/31/9999,TRUE
20057,CUST014555,Omar Kim,Consumer,Italy,3/5/2022,12/31/9999,TRUE
20058,CUST014556,Vertex Foods LLC,Mid-Market,France,6/20/2020,12/31/9999,TRUE
20059,CUST014557,Meridian Analytics LLC,Education,Chile,3/26/2022,9/10/2024,FALSE
20060,CUST014557,Meridian Analytics LLC,Education,Canada,9/11/2024,12/31/9999,TRUE
20061,CUST014558,John Miller,Consumer,United Kingdom,10/11/2022,1/2/2025,FALSE
20062,CUST014558,John Miller,Startup,United Kingdom,1/3/2025,2/15/2027,FALSE
20063,CUST014558,John Miller,Startup,United Kingdom,2/16/2027,12/31/9999,TRUE
20064,CUST014559,Apex Retail Corp,Mid-Market,France,1/24/2022,4/25/2024,FALSE
20065,CUST014559,Apex Retail Corp,Government,France,4/26/2024,12/31/9999,TRUE
20066,CUST014560,Ingrid Novak,Consumer,Netherlands,1/1/2018,12/31/9999,TRUE
20067,CUST014561,David Novak,Consumer,Spain,10/24/2018,12/20/2019,FALSE
20068,CUST014561,David Novak,Mid-Market,Spain,12/21/2019,12/31/9999,TRUE
20069,CUST014562,Michael Garcia,Consumer,Italy,12/17/2020,12/31/9999,TRUE
20070,CUST014563,Pioneer Robotics Inc,Enterprise,Mexico,9/4/2019,2/7/2021,FALSE
20071,CUST014563,Pioneer Robotics Inc,Enterprise,Mexico,2/8/2021,12/31/9999,TRUE
20072,CUST014564,Apex Health PLC,Enterprise,Spain,6/3/2022,12/31/9999,TRUE
20073,CUST014565,Cobalt Systems Corp,Education,China,11/19/2022,12/31/9999,TRUE
20074,CUST014566,Sterling Solutions Corp,Education,Brazil,7/23/2022,12/31/9999,TRUE
20075,CUST014567,Prime Energy Co,Mid-Market,Spain,7/26/2021,12/31/9999,TRUE
20076,CUST014568,Pioneer Media Group,Startup,India,4/3/2021,12/31/9999,TRUE
20077,CUST014569,Redwood Foods Corp,SMB,Japan,8/22/2022,12/31/9999,TRUE
20078,CUST014570,Halcyon Networks LLC,SMB,Canada,2/5/2022,11/12/2022,FALSE
20079,CUST014570,Halcyon Networks LLC,SMB,Canada,11/13/2022,12/31/9999,TRUE
20080,CUST014571,Sterling Software Co,Government,United States,8/6/2021,12/31/9999,TRUE
20081,CUST014572,Halcyon Systems Inc,Education,Australia,6/28/2021,12/31/9999,TRUE
20082,CUST014573,Jessica Johnson,Consumer,France,6/26/2022,12/31/9999,TRUE
20083,CUST014574,Barbara Martinez,Consumer,China,3/10/2021,12/31/9999,TRUE
20084,CUST014575,Redwood Solutions Co,SMB,United States,12/9/2018,4/19/2020,FALSE
20085,CUST014575,Redwood Solutions Co,Government,Spain,4/20/2020,12/31/9999,TRUE
20086,CUST014576,Northern Software PLC,Education,Netherlands,1/11/2018,12/31/9999,TRUE
20087,CUST014577,Evergreen Textiles Holdings,Education,Argentina,2/25/2021,12/31/9999,TRUE
20088,CUST014578,Atlas Health Holdings,Government,Mexico,2/14/2020,12/31/9999,TRUE
20089,CUST014579,Summit Systems Co,Mid-Market,Japan,4/2/2020,5/6/2022,FALSE
20090,CUST014579,Summit Systems Co,Mid-Market,Canada,5/7/2022,12/31/9999,TRUE
20091,CUST014580,Atlas Logistics Inc,Enterprise,Netherlands,12/4/2022,12/31/9999,TRUE
20092,CUST014581,Vertex Logistics Inc,Education,Argentina,7/12/2022,12/31/9999,TRUE
20093,CUST014582,Apex Networks Group,SMB,India,6/12/2021,12/31/9999,TRUE
20094,CUST014583,Summit Financial PLC,Government,Japan,6/4/2019,12/31/9999,TRUE
20095,CUST014584,Meridian Energy Holdings,SMB,Brazil,9/12/2021,12/31/9999,TRUE
20096,CUST014585,Pacific Retail Co,Government,Chile,9/23/2020,11/16/2022,FALSE
20097,CUST014585,Pacific Retail Co,Government,Chile,11/17/2022,12/31/9999,TRUE
20098,CUST014586,Nova Logistics Group,SMB,Singapore,2/4/2020,2/20/2022,FALSE
20099,CUST014586,Nova Logistics Group,Consumer,Singapore,2/21/2022,1/1/2023,FALSE
20100,CUST014586,Nova Logistics Group,Education,Singapore,1/2/2023,12/31/9999,TRUE
20101,CUST014587,Atlas Foods Holdings,Government,Italy,2/3/2022,12/31/9999,TRUE
20102,CUST014588,Horizon Retail Inc,SMB,Canada,8/4/2019,12/31/9999,TRUE
20103,CUST014589,Global Textiles Ltd,Mid-Market,Argentina,5/2/2018,12/31/9999,TRUE
20104,CUST014590,Horizon Analytics LLC,Government,Mexico,6/2/2021,8/13/2023,FALSE
20105,CUST014590,Horizon Analytics LLC,Consumer,China,8/14/2023,12/31/9999,TRUE
20106,CUST014591,Evergreen Retail LLC,Enterprise,Argentina,8/4/2021,12/31/9999,TRUE
20107,CUST014592,Sterling Industries Group,Government,France,2/19/2022,1/23/2023,FALSE
20108,CUST014592,Sterling Industries Group,Government,Netherlands,1/24/2023,12/31/9999,TRUE
20109,CUST014593,Global Media Inc,Government,United Kingdom,9/8/2018,12/31/9999,TRUE
20110,CUST014594,Michael Martinez,Consumer,United Kingdom,8/17/2019,2/21/2021,FALSE
20111,CUST014594,Michael Martinez,Education,United Kingdom,2/22/2021,12/31/9999,TRUE
20112,CUST014595,Priya Smith,Consumer,Canada,7/21/2022,10/18/2024,FALSE
20113,CUST014595,Priya Smith,Consumer,Canada,10/19/2024,3/1/2026,FALSE
20114,CUST014595,Priya Smith,Enterprise,Canada,3/2/2026,12/31/9999,TRUE
20115,CUST014596,Evergreen Manufacturing Holdings,Education,India,8/28/2019,7/2/2021,FALSE
20116,CUST014596,Evergreen Manufacturing Holdings,Consumer,India,7/3/2021,12/31/9999,TRUE
20117,CUST014597,John Muller,Consumer,Italy,4/5/2021,12/31/9999,TRUE
20118,CUST014598,Nova Energy Holdings,Enterprise,Italy,9/9/2020,12/31/9999,TRUE
20119,CUST014599,Nova Financial Corp,Enterprise,Germany,8/21/2018,12/31/9999,TRUE
20120,CUST014600,Apex Media Co,Enterprise,China,9/21/2020,12/31/9999,TRUE
20121,CUST014601,Meridian Retail Inc,SMB,Brazil,8/27/2020,12/31/9999,TRUE
20122,CUST014602,Sarah Johnson,Consumer,Brazil,10/3/2022,12/31/9999,TRUE
20123,CUST014603,Apex Industries Ltd,Enterprise,China,7/18/2022,12/31/9999,TRUE
20124,CUST014604,John Novak,Consumer,Argentina,6/15/2018,10/3/2019,FALSE
20125,CUST014604,John Novak,Consumer,Argentina,10/4/2019,12/31/9999,TRUE
20126,CUST014605,Quantum Financial Corp,Education,India,11/2/2022,12/31/9999,TRUE
20127,CUST014606,Meridian Analytics LLC,Enterprise,Canada,12/11/2020,12/31/9999,TRUE
20128,CUST014607,Horizon Robotics Group,Enterprise,Japan,8/9/2019,12/31/9999,TRUE
20129,CUST014608,Halcyon Manufacturing Co,Mid-Market,Argentina,3/16/2022,12/31/9999,TRUE
20130,CUST014609,Cascade Analytics Inc,SMB,Germany,1/26/2018,12/31/9999,TRUE
20131,CUST014610,Horizon Solutions Co,Government,France,3/24/2022,12/31/9999,TRUE
20132,CUST014611,Sterling Solutions Holdings,Education,United Kingdom,12/25/2020,12/31/9999,TRUE
20133,CUST014612,Vertex Motors Ltd,Education,Brazil,2/16/2020,12/31/9999,TRUE
20134,CUST014613,Cobalt Software Group,Government,United Kingdom,2/21/2019,12/31/9999,TRUE
20135,CUST014614,Horizon Foods Co,Government,Netherlands,6/26/2020,12/31/9999,TRUE
20136,CUST014615,Quantum Analytics Co,Education,Spain,7/19/2019,7/27/2020,FALSE
20137,CUST014615,Quantum Analytics Co,Education,United Kingdom,7/28/2020,12/31/9999,TRUE
20138,CUST014616,Atlas Robotics Inc,Startup,Singapore,10/18/2020,12/31/9999,TRUE
20139,CUST014617,Redwood Pharma LLC,SMB,Singapore,5/1/2018,12/31/9999,TRUE
20140,CUST014618,Carlos Wang,Consumer,Canada,4/14/2022,5/13/2024,FALSE
20141,CUST014618,Carlos Wang,Education,India,5/14/2024,2/14/2025,FALSE
20142,CUST014618,Carlos Wang,Education,China,2/15/2025,12/31/9999,TRUE
20143,CUST014619,Summit Pharma Corp,Government,Italy,12/1/2020,12/31/9999,TRUE
20144,CUST014620,Jessica Nguyen,Consumer,Japan,4/27/2018,12/31/9999,TRUE
20145,CUST014621,Atlas Financial Group,Mid-Market,Chile,12/26/2019,12/31/9999,TRUE
20146,CUST014622,Quantum Industries PLC,Government,Argentina,12/1/2018,10/30/2019,FALSE
20147,CUST014622,Quantum Industries PLC,Enterprise,United States,10/31/2019,12/31/9999,TRUE
20148,CUST014623,Summit Foods Corp,Education,United States,5/20/2021,12/31/9999,TRUE
20149,CUST014624,Apex Logistics Corp,SMB,Mexico,3/26/2018,2/12/2020,FALSE
20150,CUST014624,Apex Logistics Corp,SMB,Australia,2/13/2020,12/31/9999,TRUE
20151,CUST014625,Atlas Financial Holdings,Mid-Market,Spain,5/28/2022,10/18/2023,FALSE
20152,CUST014625,Atlas Financial Holdings,Startup,Chile,10/19/2023,12/31/9999,TRUE
20153,CUST014626,Onyx Analytics Group,Mid-Market,Mexico,11/9/2021,2/4/2023,FALSE
20154,CUST014626,Onyx Analytics Group,SMB,Mexico,2/5/2023,12/31/9999,TRUE
20155,CUST014627,Meridian Health LLC,SMB,United States,9/14/2022,12/31/9999,TRUE
20156,CUST014628,Summit Pharma Inc,Mid-Market,China,7/21/2021,12/31/9999,TRUE
20157,CUST014629,Cascade Industries PLC,Mid-Market,United Kingdom,12/24/2019,12/31/9999,TRUE
20158,CUST014630,Summit Robotics PLC,Mid-Market,Italy,11/24/2019,12/31/9999,TRUE
20159,CUST014631,Summit Dynamics Corp,Enterprise,Singapore,3/2/2019,12/31/9999,TRUE
20160,CUST014632,Michael Silva,Consumer,Brazil,8/5/2019,3/25/2020,FALSE
20161,CUST014632,Michael Silva,Consumer,Brazil,3/26/2020,12/31/9999,TRUE
20162,CUST014633,Sterling Pharma Corp,Government,Spain,10/14/2018,6/23/2019,FALSE
20163,CUST014633,Sterling Pharma Corp,Consumer,Spain,6/24/2019,12/31/9999,TRUE
20164,CUST014634,Redwood Retail LLC,Education,Germany,10/6/2020,12/31/9999,TRUE
20165,CUST014635,Mary Lee,Consumer,United Kingdom,4/3/2021,12/31/9999,TRUE
20166,CUST014636,Evergreen Energy Inc,Education,Mexico,3/21/2021,12/31/9999,TRUE
20167,CUST014637,Nova Robotics Corp,Startup,United Kingdom,10/6/2020,12/31/9999,TRUE
20168,CUST014638,Redwood Software PLC,Enterprise,Mexico,2/15/2020,12/31/9999,TRUE
20169,CUST014639,Sterling Energy LLC,Enterprise,Chile,5/25/2021,12/31/9999,TRUE
20170,CUST014640,Quantum Motors LLC,Mid-Market,United Kingdom,1/6/2022,12/31/9999,TRUE
20171,CUST014641,Evergreen Consulting Group,Education,Singapore,3/2/2022,8/5/2024,FALSE
20172,CUST014641,Evergreen Consulting Group,Education,Singapore,8/6/2024,6/25/2026,FALSE
20173,CUST014641,Evergreen Consulting Group,Education,Singapore,6/26/2026,12/31/9999,TRUE
20174,CUST014642,Nova Software Group,Government,Italy,12/14/2022,5/23/2024,FALSE
20175,CUST014642,Nova Software Group,Startup,Brazil,5/24/2024,12/31/9999,TRUE
20176,CUST014643,Evergreen Dynamics Ltd,Mid-Market,France,5/15/2018,12/31/9999,TRUE
20177,CUST014644,Thomas Costa,Consumer,Brazil,4/15/2018,12/31/9999,TRUE
20178,CUST014645,Summit Financial PLC,SMB,United Kingdom,1/15/2022,12/31/9999,TRUE
20179,CUST014646,Northern Financial Group,Startup,Singapore,9/3/2019,12/31/9999,TRUE
20180,CUST014647,Thomas Lee,Consumer,Brazil,5/17/2019,12/31/9999,TRUE
20181,CUST014648,Global Software Corp,Government,Mexico,5/12/2021,1/10/2023,FALSE
20182,CUST014648,Global Software Corp,Mid-Market,Mexico,1/11/2023,12/31/9999,TRUE
20183,CUST014649,Cobalt Textiles Corp,Mid-Market,United States,7/8/2022,12/31/9999,TRUE
20184,CUST014650,Global Health Inc,Government,China,7/23/2021,12/31/9999,TRUE
20185,CUST014651,Nova Manufacturing Ltd,Mid-Market,Mexico,7/16/2021,12/31/9999,TRUE
20186,CUST014652,Halcyon Media Co,Enterprise,Argentina,6/17/2019,12/31/9999,TRUE
20187,CUST014653,Jessica Muller,Consumer,France,4/27/2021,10/29/2021,FALSE
20188,CUST014653,Jessica Muller,SMB,United Kingdom,10/30/2021,12/31/9999,TRUE
20189,CUST014654,Ingrid Khan,Consumer,United Kingdom,7/25/2022,4/2/2023,FALSE
20190,CUST014654,Ingrid Khan,SMB,United Kingdom,4/3/2023,9/3/2025,FALSE
20191,CUST014654,Ingrid Khan,SMB,United Kingdom,9/4/2025,12/31/9999,TRUE
20192,CUST014655,Atlas Financial LLC,SMB,Mexico,9/8/2022,1/27/2025,FALSE
20193,CUST014655,Atlas Financial LLC,SMB,Italy,1/28/2025,12/31/9999,TRUE
20194,CUST014656,Evergreen Foods Group,Government,India,12/11/2018,12/31/9999,TRUE
20195,CUST014657,Cobalt Foods Co,Startup,Argentina,4/27/2020,4/19/2021,FALSE
20196,CUST014657,Cobalt Foods Co,Mid-Market,Argentina,4/20/2021,5/22/2023,FALSE
20197,CUST014657,Cobalt Foods Co,Education,Argentina,5/23/2023,12/31/9999,TRUE
20198,CUST014658,Global Manufacturing Co,Mid-Market,France,8/21/2019,12/31/9999,TRUE
20199,CUST014659,Evergreen Software Group,Government,Chile,9/20/2022,12/31/9999,TRUE
20200,CUST014660,Atlas Analytics PLC,SMB,China,3/11/2020,12/31/9999,TRUE
20201,CUST014661,Pioneer Manufacturing Co,Mid-Market,Netherlands,12/9/2022,12/31/9999,TRUE
20202,CUST014662,Onyx Media Corp,Startup,India,1/14/2018,12/31/9999,TRUE
20203,CUST014663,Evergreen Foods Holdings,Mid-Market,Italy,4/18/2021,3/11/2022,FALSE
20204,CUST014663,Evergreen Foods Holdings,Government,United Kingdom,3/12/2022,12/31/9999,TRUE
20205,CUST014664,Halcyon Financial Holdings,Government,Netherlands,8/12/2022,12/11/2024,FALSE
20206,CUST014664,Halcyon Financial Holdings,Government,Netherlands,12/12/2024,12/31/9999,TRUE
20207,CUST014665,Northern Dynamics Corp,Education,Spain,11/24/2020,12/31/9999,TRUE
20208,CUST014666,Sterling Robotics Group,Mid-Market,India,9/22/2021,12/31/9999,TRUE
20209,CUST014667,Halcyon Analytics LLC,SMB,United States,10/16/2020,12/31/9999,TRUE
20210,CUST014668,Linda Novak,Consumer,Italy,9/27/2019,12/31/9999,TRUE
20211,CUST014669,Northern Pharma Holdings,SMB,Singapore,9/6/2022,1/31/2024,FALSE
20212,CUST014669,Northern Pharma Holdings,SMB,Singapore,2/1/2024,11/5/2025,FALSE
20213,CUST014669,Northern Pharma Holdings,Enterprise,Singapore,11/6/2025,12/31/9999,TRUE
20214,CUST014670,Jessica Novak,Consumer,Italy,7/27/2021,12/31/9999,TRUE
20215,CUST014671,Apex Industries Co,Government,Germany,1/28/2020,12/31/9999,TRUE
20216,CUST014672,Global Dynamics PLC,Mid-Market,Mexico,10/26/2021,12/31/9999,TRUE
20217,CUST014673,Sterling Systems Co,Enterprise,Japan,3/18/2018,12/31/9999,TRUE
20218,CUST014674,Meridian Financial PLC,Startup,Brazil,12/23/2019,12/31/9999,TRUE
20219,CUST014675,Apex Analytics Corp,Government,Singapore,10/14/2022,12/31/9999,TRUE
20220,CUST014676,Priya Johnson,Consumer,United Kingdom,12/24/2021,10/28/2022,FALSE
20221,CUST014676,Priya Johnson,Consumer,Singapore,10/29/2022,12/31/9999,TRUE
20222,CUST014677,Quantum Logistics Corp,Enterprise,India,4/8/2022,12/31/9999,TRUE
20223,CUST014678,Richard Silva,Consumer,Argentina,12/16/2020,12/31/9999,TRUE
20224,CUST014679,Atlas Solutions PLC,SMB,Canada,7/7/2018,5/7/2020,FALSE
20225,CUST014679,Atlas Solutions PLC,SMB,Canada,5/8/2020,2/9/2021,FALSE
20226,CUST014679,Atlas Solutions PLC,SMB,Canada,2/10/2021,12/31/9999,TRUE
20227,CUST014680,Quantum Pharma Ltd,Mid-Market,China,2/17/2019,12/31/9999,TRUE
20228,CUST014681,Horizon Solutions PLC,Mid-Market,Singapore,3/22/2020,12/31/9999,TRUE
20229,CUST014682,Northern Financial Inc,Startup,Argentina,4/10/2019,12/31/9999,TRUE
20230,CUST014683,Atlas Motors LLC,Education,Australia,12/26/2021,12/31/9999,TRUE
20231,CUST014684,Global Pharma PLC,Education,Japan,2/22/2018,12/31/9999,TRUE
20232,CUST014685,Hans Patel,Consumer,Argentina,2/7/2021,12/31/9999,TRUE
20233,CUST014686,Atlas Software Co,Enterprise,United Kingdom,1/17/2019,12/31/9999,TRUE
20234,CUST014687,Horizon Industries Corp,Startup,Brazil,9/23/2018,12/31/9999,TRUE
20235,CUST014688,Cascade Pharma Ltd,Enterprise,Australia,10/16/2019,12/31/9999,TRUE
20236,CUST014689,Pioneer Pharma LLC,SMB,Argentina,3/15/2022,12/31/9999,TRUE
20237,CUST014690,Halcyon Health Holdings,Education,Germany,12/5/2022,12/31/9999,TRUE
20238,CUST014691,Halcyon Textiles Ltd,Enterprise,Argentina,12/10/2022,12/31/9999,TRUE
20239,CUST014692,Horizon Solutions Ltd,Education,Australia,5/9/2020,6/1/2021,FALSE
20240,CUST014692,Horizon Solutions Ltd,Mid-Market,Australia,6/2/2021,12/31/9999,TRUE
20241,CUST014693,Pacific Robotics Ltd,Startup,Canada,4/6/2022,12/31/9999,TRUE
20242,CUST014694,Pacific Software Holdings,Education,Italy,8/23/2019,9/14/2020,FALSE
20243,CUST014694,Pacific Software Holdings,Education,Italy,9/15/2020,12/31/9999,TRUE
20244,CUST014695,Sterling Logistics Corp,Startup,Spain,10/27/2020,12/31/9999,TRUE
20245,CUST014696,Northern Energy Co,Startup,Australia,10/5/2018,12/15/2019,FALSE
20246,CUST014696,Northern Energy Co,Startup,Japan,12/16/2019,8/12/2021,FALSE
20247,CUST014696,Northern Energy Co,Startup,Japan,8/13/2021,12/31/9999,TRUE
20248,CUST014697,Vertex Motors Co,Mid-Market,India,10/22/2019,12/31/9999,TRUE
20249,CUST014698,Cascade Consulting LLC,Education,Singapore,3/2/2021,12/31/9999,TRUE
20250,CUST014699,Pioneer Analytics Holdings,Government,Australia,6/10/2018,3/18/2020,FALSE
20251,CUST014699,Pioneer Analytics Holdings,Mid-Market,Australia,3/19/2020,7/27/2021,FALSE
20252,CUST014699,Pioneer Analytics Holdings,Startup,United States,7/28/2021,12/31/9999,TRUE
20253,CUST014700,Thomas Johnson,Consumer,Netherlands,7/20/2020,12/31/9999,TRUE
20254,CUST014701,Summit Networks LLC,Education,Mexico,1/6/2020,12/31/9999,TRUE
20255,CUST014702,Vertex Dynamics LLC,SMB,India,3/25/2020,12/31/9999,TRUE
20256,CUST014703,Pioneer Manufacturing Holdings,Education,Spain,10/21/2018,6/14/2020,FALSE
20257,CUST014703,Pioneer Manufacturing Holdings,Education,Brazil,6/15/2020,1/16/2021,FALSE
20258,CUST014703,Pioneer Manufacturing Holdings,Education,Netherlands,1/17/2021,12/31/9999,TRUE
20259,CUST014704,Evergreen Networks PLC,Education,Australia,7/22/2020,12/31/9999,TRUE
20260,CUST014705,Halcyon Analytics Ltd,Government,India,11/13/2021,7/5/2023,FALSE
20261,CUST014705,Halcyon Analytics Ltd,Enterprise,India,7/6/2023,12/31/9999,TRUE
20262,CUST014706,Vertex Textiles Inc,SMB,Germany,2/6/2021,7/16/2022,FALSE
20263,CUST014706,Vertex Textiles Inc,SMB,Germany,7/17/2022,12/31/9999,TRUE
20264,CUST014707,Quantum Media PLC,Startup,United Kingdom,10/21/2021,12/31/9999,TRUE
20265,CUST014708,Atlas Consulting Group,Startup,France,10/21/2020,4/29/2022,FALSE
20266,CUST014708,Atlas Consulting Group,Government,France,4/30/2022,12/31/9999,TRUE
20267,CUST014709,Horizon Foods Group,Startup,Canada,12/11/2022,9/5/2023,FALSE
20268,CUST014709,Horizon Foods Group,Education,Canada,9/6/2023,12/31/9999,TRUE
20269,CUST014710,Cobalt Pharma Corp,SMB,United States,9/9/2018,12/31/9999,TRUE
20270,CUST014711,Thomas Costa,Consumer,Chile,9/14/2022,7/26/2024,FALSE
20271,CUST014711,Thomas Costa,Government,Canada,7/27/2024,12/31/9999,TRUE
20272,CUST014712,Global Textiles Corp,Startup,Italy,12/22/2019,12/31/9999,TRUE
20273,CUST014713,Apex Textiles Holdings,SMB,China,3/10/2018,12/31/9999,TRUE
20274,CUST014714,Northern Solutions Inc,SMB,Spain,9/26/2022,10/5/2023,FALSE
20275,CUST014714,Northern Solutions Inc,Consumer,Netherlands,10/6/2023,12/31/9999,TRUE
20276,CUST014715,Meridian Motors LLC,Mid-Market,Australia,5/12/2022,12/31/9999,TRUE
20277,CUST014716,Quantum Networks LLC,Government,India,12/24/2021,8/1/2023,FALSE
20278,CUST014716,Quantum Networks LLC,Government,India,8/2/2023,5/9/2024,FALSE
